CRIMEID,REPORTDATE,LATITUDE,LONGITUDE,ADDRESS,WARD,NEARESTINTKEY,NEARESTINTSTREETNAME,location_quality,location_error_type,severity_score,total_fatalities,total_major_injuries,total_minor_injuries,total_injuries,has_pedestrian,has_bicyclist,has_speeding,has_fatality,has_major_injury
56647369244,2024-06-09 21:00:00+00:00,38.905757,-76.979716,1216 BLADENSBURG ROAD NE,WARD 5,735439af71fb7383a4bc9ee45139d619,M ST NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56647375914,2024-06-09 08:30:00+00:00,38.948462,-77.032725,4801 14TH STREET NW,WARD 4,8157b4d230cef825cf71d3a00a57d04c,DECATUR ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56647377803,2024-06-10 08:50:00+00:00,38.93109,-77.000049,401 MICHIGAN AVENUE NE,WARD 5,Route not found,ROUTE NOT FOUND,MEDIUM,FAR_FROM_CENTERLINE,3.0,0.0,0.0,1.0,1.0,False,False,False,False,False
56647686272,2024-06-09 19:50:00+00:00,38.914092,-77.034782,1501 S STREET NW,WARD 2,2c25166c3a8fb23baa3d58672b4aef1f,S ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56647720963,2024-06-09 20:46:00+00:00,38.884639,-76.936038,4667 BENNING ROAD SE,WARD 7,233ec0b233b9277d1d1cbc83db3e22e7,WOODLAWN CEMETERY DR SE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,True,False,False,False,False
56647863796,2024-06-09 21:40:00+00:00,38.911931,-76.934093,1631 KENILWORTH AVENUE NE,WARD 7,77050ae29b15ed057e551ded85d528dc,EASTERN AVE NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56648164742,2024-06-10 00:04:00+00:00,38.907604,-77.034565,1301 15TH STREET NW,WARD 2,817cd25d0fec850fe8b6c511304ee6f9,RHODE ISLAND AVE NW,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,False,False,False,False
56648326819,2024-06-10 00:05:00+00:00,38.91218,-77.0326,1624 14TH STREET NW,WARD 2,977e2ff0363caf483470e893a1424438,14TH ST NW,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,True,False,True,False,False
56648363890,2024-06-10 00:44:00+00:00,38.830957,-76.998945,433 ATLANTIC STREET SE,WARD 8,e37141acd456c7e5500180be19ef9a74,6TH ST SE,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,False,False,False,False
56648371068,2024-06-09 19:43:00+00:00,38.901344,-77.036829,1602 I STREET NW,WARD 2,dd84fa6298afcc3e8d4d542260fb87a7,I ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56648382603,2024-06-10 00:35:00+00:00,38.919591,-77.000568,401 RHODE ISLAND AVENUE NE,WARD 5,37d91fcce74dc6af4b1d05d679289306,5TH ST NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56648557502,2024-06-10 01:30:00+00:00,38.961173,-77.073399,5403 CONNECTICUT AVENUE NW,WARD 3,dd0a751cad931798564d44bb97c8a256,MILITARY RD NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56648588215,2024-06-10 01:30:00+00:00,38.955786,-77.024258,5422 8TH STREET NW,WARD 4,5700f40ddab89a36877aa4a8441755a4,KENNEDY ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56648602328,2024-06-09 22:24:00+00:00,38.873159,-76.971258,2427 MINNESOTA AVENUE SE,WARD 8,43ec5f30351db7356f4f1c0024c01ada,25TH ST SE,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,False,False,False,False
56648805224,2024-06-09 22:35:00+00:00,38.959243,-77.067327,5301 NEBRASKA AVENUE NW,WARD 3,f2507a773bbd12c07beb6f26b1690c14,NEVADA AVE NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56648807176,2024-06-03 20:20:00+00:00,38.907482,-77.009187,1300 NORTH CAPITOL STREET NW,WARD 5,55f8763586b916dc226a8f7792aee3cb,NEW YORK AVE NW,MEDIUM,BLOCKKEY_ERROR,3.0,0.0,0.0,1.0,1.0,False,True,False,False,False
56648915933,2024-06-09 23:45:00+00:00,38.909307,-77.049338,2200 P STREET NW,WARD 2,fba7d986ddfaa52028c962d8a1f1f211,P ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56649194716,2024-06-08 05:00:00+00:00,38.873015,-76.970937,1401 25TH STREET SE,WARD 8,43ec5f30351db7356f4f1c0024c01ada,MINNESOTA AVE SE,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,False,False,False,False
56651232075,2024-06-10 01:35:00+00:00,38.917565,-77.030517,1301 U STREET NW,WARD 1,1c17f0b62ba1344e3cc10c41da9f6285,14TH ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56654671638,2024-06-09 05:40:00+00:00,38.882994,-76.991529,11001/2 E STREET SE,WARD 6,296dd32547acced6d25d443232c3f71e,11TH ST SE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56657751945,2024-06-10 03:30:00+00:00,38.942023,-77.020266,4200 NEW HAMPSHIRE AVENUE NW,WARD 4,a1b5b2f6d631860c609bd96f2b9d5e74,UPSHUR ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56658152196,2024-06-10 03:10:00+00:00,38.937788,-76.969277,2615 RANDOLPH STREET NE,WARD 5,23a0e96b8623b6c74ec800b6e5436d97,26TH ST NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56660584662,2024-06-03 14:30:00+00:00,38.899328,-76.978856,1703 BENNING ROAD NE,WARD 6,759352dd6ee308a14f4368ad4bce80d9,17TH ST NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56660833907,2024-06-10 04:10:00+00:00,38.872872,-76.990613,1115 O STREET SE,WARD 6,5b97127c6aa9687c42fcfcf2d522ce9b,O ST SE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56661052423,2024-06-10 06:07:00+00:00,38.91075,-77.017414,1542 NEW JERSEY AVENUE NW,WARD 2,8698948c85f46f797e7f528f2dc33a85,Q ST NW,MEDIUM,BLOCKKEY_ERROR,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56663024582,2024-06-07 20:00:00+00:00,38.877773,-77.021997,650 MAINE AVENUE SW,WARD 6,c7e2bb80693e1af84ea1b53d1929cfab,7TH ST SW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56663050138,2024-06-09 07:00:00+00:00,38.952301,-77.012642,5100 NEW HAMPSHIRE AVENUE NW,WARD 4,35fad87f686bb630b68a2ca6fe4741e8,GALLATIN ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56663067682,2024-06-10 03:17:00+00:00,38.970186,-77.035633,6605 16TH STREET NW,WARD 4,82cfa33cf8ad6f37947a808b9cd61e9c,,MEDIUM,INTERSECTING_ROUTE_ERROR,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56663389997,2024-06-10 07:10:00+00:00,38.915417,-76.985102,2019 FENWICK STREET NE,WARD 5,f68880c7205321a6224278b35f04440f,NEW YORK AVE NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56664108121,2024-03-29 23:57:00+00:00,38.882536,-76.995581,711 E STREET SE,WARD 6,4b35a448b10afd545fe462a0b7e272b6,7TH ST SE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56664120566,2024-06-10 01:10:00+00:00,38.892627,-76.956316,3433 BAKER STREET NE,WARD 7,6d5d5743d771206574906a43e4a624ec,KENILWORTH AVE NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56664136567,2024-06-09 21:00:00+00:00,38.918767,-76.971946,2000 BLADENSBURG ROAD NE,WARD 5,fd775a2b311d65edac1f05a4c0f481ad,QUEENS CHAPEL RD NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56664702691,2024-06-09 19:30:00+00:00,38.91187,-77.036121,1611 16TH STREET NW,WARD 2,13973cf5f9e3e29be64b293d8ef1225a,CORCORAN ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56665304065,2024-06-07 16:00:00+00:00,38.934825,-77.036089,3515 HERTFORD PLACE NW,WARD 1,4cb9c859941fed96d7c8df664ade2618,OAK ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56665381457,2024-06-09 19:00:00+00:00,38.892054,-77.008611,"CONSTITUTION AVENUE NE
WASHINGTON,",WARD 6,b352d937149d40c720063e6eaa67e792,DELAWARE AVE NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56666151019,2024-06-10 10:52:00+00:00,38.929536,-77.07345,3701 MASSACHUSETTS AVENUE NW,WARD 3,fbe45f6521154e5b317fe0987884f307,CATHEDRAL AVE NW,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,True,False,False,False,False
56666752283,2024-06-09 22:30:00+00:00,38.890077,-76.944561,4100 EAST CAPITOL STREET NE,WARD 7,8b09b18892e745bbe80a0251acb91d2a,41ST ST NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56666865474,2024-06-10 11:00:00+00:00,38.901426,-76.983218,818 BLADENSBURG ROAD NE,WARD 5,12d50bd8defebc2bac254c70ea392c34,MARYLAND AVE NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56666868999,2024-06-10 11:30:00+00:00,38.912233,-76.983785,1835 WEST VIRGINIA AVENUE NE,WARD 5,c2e802efd31b24b46e3b5126155baae6,FENWICK ST NE,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,False,False,False,False
56667031559,2024-06-09 23:15:00+00:00,38.905853,-77.01893,477 M STREET NW,WARD 2,e67768d809857376f8c6b7e670dcef5b,5TH ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56667348567,2024-06-04 14:00:00+00:00,38.915562,-76.972166,2400 T STREET NE,WARD 5,012cf6b92b6c5702814e3f4c17ef68df,24TH ST NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56667440805,2024-06-10 12:25:00+00:00,38.894085,-77.018905,500 INDIANA AVENUE NW,WARD 6,Route not found,ROUTE NOT FOUND,MEDIUM,FAR_FROM_CENTERLINE,6.0,0.0,0.0,2.0,2.0,False,False,False,False,False
56667950525,2024-06-10 12:14:00+00:00,38.900133,-76.946866,730 KENILWORTH AVENUE NE,WARD 7,d8ea864b08821604977078ff7b4e1d1f,HAYES ST NE,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,False,False,False,False
56668509036,2024-06-07 18:00:00+00:00,38.89264,-77.032816,1401 CONSTITUTION AVENUE NW,WARD 2,Route not found,ROUTE NOT FOUND,MEDIUM,FAR_FROM_CENTERLINE,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56672748670,2024-06-09 21:17:00+00:00,38.870084,-76.983077,1601 16TH STREET SE,WARD 8,Route not found,ROUTE NOT FOUND,MEDIUM,FAR_FROM_CENTERLINE,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56675298325,2024-06-10 12:20:00+00:00,38.930122,-77.032603,"PARK ROAD NW
WASHINGTON,",WARD 1,753788b3247a705c07f28aa22372fbab,14TH ST NW,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,False,False,False,False
56676003325,2024-06-10 12:35:00+00:00,38.918115,-77.037972,1620 V STREET NW,WARD 1,3ebb804634aeb82f9f5570d051333561,V ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56676940641,2024-06-06 15:00:00+00:00,38.915455,-77.067617,1825 WISCONSIN AVENUE NW,WARD 2,7777ca5c109f19f0fa206407796f4488,34TH ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56679823248,2024-06-10 13:00:00+00:00,38.920615,-77.015416,200 BRYANT STREET NW,WARD 1,20cf18df526297bb39318ecea9ab1d38,2ND ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56685294292,2024-06-10 14:37:00+00:00,38.927143,-77.023183,2902 GEORGIA AVENUE NW,WARD 1,fa1c04e3f2e3511965aaf75e8d31f791,HARVARD ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56685726865,2024-06-10 13:10:00+00:00,38.866428,-76.990135,2021 SHANNON PLACE SE,WARD 8,b9fdb535b85e1fd54c65be08103677f3,V ST SE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56691595007,2024-06-10 14:45:00+00:00,38.911233,-77.065364,1612 WISCONSIN AVENUE NW,WARD 2,a66f8e5a0225bea8948f5ee05221d1d8,Q ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56692639479,2024-06-10 12:00:00+00:00,38.90061,-76.985937,1391 FLORIDA AVENUE NE,WARD 6,a68f173c2baca40e0ec521381f8d4705,STAPLES ST NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,True,False,False
56694483121,2024-06-10 02:00:00+00:00,38.900559,-76.995184,722 H STREET NE,WARD 6,900b93bc58fc89418e83c80a920d2e6b,7TH ST NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56694727181,2024-06-10 10:00:00+00:00,38.903937,-76.972032,900 22ND STREET NE,WARD 5,61ce97c5ff1f0af5fdace8beb8c887c7,I ST NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56695202408,2024-06-10 12:30:00+00:00,38.876125,-77.01756,1201 4TH STREET SW,WARD 6,dbd0cf0fecee98bb187bfa563287192f,M ST SW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56695402651,2024-06-10 15:45:00+00:00,38.917361,-77.038701,1700 SEATON STREET NW,WARD 1,a75ee91ad65f37e2a4fc4e91b778d381,17TH ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56695408041,2024-06-10 16:01:00+00:00,38.903744,-77.042928,1895 L STREET NW,WARD 2,a3824894d12d4c51dc65e5bcb3dc99bf,K ST NW,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,True,False,False,False
56695448884,2024-06-10 17:00:00+00:00,38.88597,-77.028893,325 13TH STREET SW,WARD 2,8d059d7b2399a005c3cd1e6214e463b6,13TH ST SW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56695736615,2024-06-10 15:00:00+00:00,38.877862,-76.931319,5027 BENNING ROAD SE,WARD 7,663a9729bcdd1dac58b7c7dac9a72749,H ST SE,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,False,False,False,False
56695867329,2024-01-20 18:00:00+00:00,38.902743,-77.001056,320 K STREET NE,WARD 6,c3d95d96413c9795e5b1badc19835cb0,4TH ST NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56695934035,2024-06-10 17:15:00+00:00,38.815137,-77.017377,5A,WARD 8,Route not found,ROUTE NOT FOUND,MEDIUM,FAR_FROM_CENTERLINE,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56696180595,2024-06-09 14:00:00+00:00,38.931521,-77.03611,"PARK ROAD NW
WASHINGTON,",WARD 1,e28377e9193c94179580797e4be8d820,PINE ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56699283450,2024-03-01 18:20:00+00:00,38.897542,-76.995571,710 F STREET NE,WARD 6,14aed01fba066e74f53d1f1cabbaac6e,7TH ST NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56702314317,2024-06-10 10:14:00+00:00,38.930049,-77.023576,3200 GEORGIA AVENUE NW,WARD 1,e0db12969f35fa53cb3207a82716bc46,KENYON ST NW,HIGH,NO_ERROR_FLAGGED,6.0,0.0,0.0,2.0,2.0,False,False,False,False,False
56703652135,2024-06-10 18:40:00+00:00,38.897385,-76.970447,2529 BENNING ROAD NE,WARD 7,e3d31bc39a58282145b396eeecf94bc5,26TH ST NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56705954697,2024-06-10 18:20:00+00:00,38.892003,-76.956661,208 KENILWORTH AVENUE NE,WARD 7,541e6c8a69bbb8917c4de3556b57c68d,BLAINE ST NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56706666127,2024-06-09 16:00:00+00:00,38.975808,-77.026977,1050 DAHLIA STREET NW,WARD 4,0897dbb374826a571a4b833504562a31,9TH ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56711091007,2024-06-10 13:26:00+00:00,38.877709,-76.961019,22 RANDLE CIRCLE SE,WARD 7,b456da1a0c14fd89d85e194620a93d73,MASSACHUSETTS AVE SE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56713146602,2024-06-10 14:19:00+00:00,38.9022,-77.02808,1150 K STREET NW,WARD 2,8d4d8076bafbfb58e605de8ac4254e0b,K ST NW,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,True,False,False,False,False
56715415887,2024-06-08 22:57:00+00:00,38.952321,-77.012059,110 GALLATIN STREET NW,WARD 4,35fad87f686bb630b68a2ca6fe4741e8,NEW HAMPSHIRE AVE NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56719337396,2024-06-06 16:15:00+00:00,38.919534,-77.071642,2222 WISCONSIN AVENUE NW,WARD 3,a0020d4a844d41e1285cd434edba6211,HALL PL NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56719868398,2024-06-10 21:30:00+00:00,38.914888,-77.014564,215 RHODE ISLAND AVENUE NW,WARD 1,8dff7352862691f4c913eb6d89b69985,3RD ST NW,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,False,False,False,False
56720228915,2024-06-10 21:58:00+00:00,38.94627,-76.989134,4622 SARGENT ROAD NE,WARD 5,e4a78f02c841803a4a51ff300a6528e9,BUCHANAN ST NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56722735240,2024-06-10 22:20:00+00:00,38.836666,-76.992566,3900 WHEELER ROAD SE,WARD 8,e0af0c3922dae67451c39ec4bcff9173,VALLEY AVE SE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56723639792,2024-06-10 10:10:00+00:00,38.966015,-77.076564,5700 CONNECTICUT AVENUE NW,WARD 3,c8e9888c7076b91de2b43fda3d1bb584,,MEDIUM,INTERSECTING_ROUTE_ERROR,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56724238841,2024-06-10 20:15:00+00:00,38.834976,-76.991292,4004 WHEELER ROAD SE,WARD 8,b59c1f1a93692af4c9d71db0596f953a,WAHLER PL SE,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,True,False,False,False
56726622575,2024-06-10 19:30:00+00:00,38.837881,-76.998453,3647 6TH STREET SE,WARD 8,bc2bb4a53ea628ccab080e1f60f52e4a,MISSISSIPPI AVE SE,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,True,False,False,False,False
56728376385,2024-06-10 04:00:00+00:00,38.820784,-77.018498,5000 OVERLOOK AVENUE SW,WARD 8,0,,MEDIUM,INTERSECTING_ROUTE_ERROR,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56728542166,2024-06-01 04:00:00+00:00,38.918948,-77.04546,1901 COLUMBIA ROAD NW,WARD 1,7ce8748d0be55ee47f2ca11371dfc54d,19TH ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56728930387,2024-06-05 23:30:00+00:00,38.915161,-77.033734,1446 T STREET NW,WARD 2,d8d9019d5c5ec0f6fcb972b23e18ba1f,15TH ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56728958232,2024-06-07 09:32:00+00:00,38.909118,-77.003955,300 NEW YORK AVENUE NE,WARD 5,f58d995ee2327b19c0ff94910468b1cd,FLORIDA AVE NE,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,True,False,False,False,False
56729119037,2024-06-08 00:30:00+00:00,38.935925,-77.067026,3434 34TH STREET NW,WARD 3,62f673b0dd3332a3ba94ad00c9c4c8d9,ORDWAY ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,True,False,False
56729390510,2024-06-10 22:00:00+00:00,38.932712,-76.991012,3501 12TH STREET NE,WARD 5,6c9bd5a2df0c6f6e42ad3549284866be,MONROE ST NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56729920381,2024-06-08 23:52:00+00:00,38.949802,-76.983029,1515 GALLATIN STREET NE,WARD 5,fa3591f66c2ca95174c0f89db74c9a56,16TH ST NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56729953325,2024-06-10 23:20:00+00:00,38.919168,-76.963696,3070 V STREET NE,WARD 5,02be00e5f4e64904718f39968dd02d52,31ST ST NE,HIGH,NO_ERROR_FLAGGED,9.0,0.0,0.0,3.0,3.0,False,False,False,False,False
56729956719,2024-06-11 00:49:00+00:00,38.876671,-77.000579,400 M STREET SE,WARD 6,1c9a07f86a6d82f141a4187d76984d15,4TH ST SE,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,False,False,False,False
56730143107,2024-06-11 01:00:00+00:00,38.912169,-77.044761,1635 CONNECTICUT AVENUE NW,WARD 2,d8101b60504ddfc20a1eda7e195abedf,R ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56730519838,2024-06-08 21:18:00+00:00,38.916863,-77.057098,2551 MASSACHUSETTS AVENUE NW,WARD 2,588f3750b5a1075c5e28d5d299f72bf7,WATERSIDE DR NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56731393034,2024-06-10 21:35:00+00:00,38.907241,-77.015812,1256 NEW JERSEY AVENUE NW,WARD 6,1c560002a6c2eb591f4b285dc37d39fd,N ST NW,MEDIUM,BLOCKKEY_ERROR,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56731768308,2024-06-10 21:44:00+00:00,38.962701,-77.028228,6000 GEORGIA AVENUE NW,WARD 4,b192305486f39c41ce08b6252667d036,PEABODY ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56731907997,2024-06-11 01:30:00+00:00,38.827539,-76.99994,4224 4TH STREET SE,WARD 8,Route not found,ROUTE NOT FOUND,MEDIUM,FAR_FROM_CENTERLINE,1.0,0.0,0.0,0.0,0.0,True,False,False,False,False
56732421666,2024-06-10 22:45:00+00:00,38.91557,-77.031735,1847 14TH STREET NW,WARD 1,b3859c1b21d5b8092ae8387670a87bec,T ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56733588717,2024-06-10 20:18:00+00:00,38.960275,-77.029532,5761 13TH STREET NW,WARD 4,938cce65a568060c7536e53d39cc733a,MADISON ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56741769845,2024-06-10 22:51:00+00:00,38.963188,-77.033059,1380 PEABODY STREET NW,WARD 4,b6093ed9ab474d15c6c4ba47e7ccbb12,14TH ST NW,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56742165895,2024-06-09 06:39:00+00:00,38.901866,-77.012874,901 NEW JERSEY AVENUE NW,WARD 6,Route not found,ROUTE NOT FOUND,MEDIUM,FAR_FROM_CENTERLINE,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56751139667,2024-06-11 02:00:00+00:00,38.909639,-77.006925,77 P STREET NE,WARD 5,0866c1c163ecdc48b21b91acb0272212,FLORIDA AVE NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56755256704,2024-06-10 22:10:00+00:00,38.89734,-77.009576,"MASSACHUSETTS AVENUE NW
WASHINGTON,",WARD 6,16668a85716b3a2e27f7f70618514a50,MASSACHUSETTS AVE NW,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,False,False,False,False
56758830783,2024-06-11 02:45:00+00:00,38.864526,-76.97415,2300 GOOD HOPE ROAD SE,WARD 7,Route not found,ROUTE NOT FOUND,MEDIUM,FAR_FROM_CENTERLINE,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56758968740,2024-06-10 03:00:00+00:00,38.893263,-76.944562,4061 BENNING ROAD NE,WARD 7,f75532e40f66c2c06fb90d8d89d8bf1f,41ST ST NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
56759050862,2024-06-10 01:38:00+00:00,38.930297,-77.001379,391 MICHIGAN AVENUE NE,WARD 5,6d06c0065ace31c334b2ad76402adfa4,IRVING ST NE,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,False,False,False,False
56759472004,2024-06-11 06:28:00+00:00,38.909944,-77.04431,1911 MASSACHUSETTS AVENUE NW,WARD 2,a36db81e9c623f4836a312b7ef6de753,DUPONT CIR NW,HIGH,NO_ERROR_FLAGGED,3.0,0.0,0.0,1.0,1.0,False,False,False,False,False
56759566046,2024-06-11 08:16:00+00:00,38.932549,-76.99768,620 MICHIGAN AVENUE NE,WARD 5,b22c9880c477769d4ac33522e0d0bbf0,MONROE ST NE,HIGH,NO_ERROR_FLAGGED,1.0,0.0,0.0,0.0,0.0,False,False,False,False,False
